,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
2683,ISOM,459\-1159,Process Analysis  Six Sigma,Th,18:30:00,21:30:00,George Easton,3.5,2.5,"('ISOM','459\-1159','Process Analysis  Six Sigma','Th','18:30:00','21:30:00','George Easton',3.5,2.5),"
2684,ISOM,475\-1101,Data Visualization,TuTh,10:00:00,11:15:00,Not Listed,3.5,2.5,"('ISOM','475\-1101','Data Visualization','TuTh','10:00:00','11:15:00','Not Listed',3.5,2.5),"
2685,ISOM,550\-2101,Data  Decision Analytics,Tu,18:30:00,21:30:00,Jeff Rummel,3.7,3,"('ISOM','550\-2101','Data  Decision Analytics','Tu','18:30:00','21:30:00','Jeff Rummel',3.7,3.0),"
2686,ISOM,550\-2102,Data  Decision Analytics,Th,18:30:00,21:30:00,Jeff Rummel,3.7,3,"('ISOM','550\-2102','Data  Decision Analytics','Th','18:30:00','21:30:00','Jeff Rummel',3.7,3.0),"
2687,NBB,190\-1,Fresh Sem NBB,TuTh,10:00:00,11:15:00,Keith Easterling,3.5,2.5,"('NBB','190\-1','Fresh Sem NBB','TuTh','10:00:00','11:15:00','Keith Easterling',3.5,2.5),"
2688,NBB,190\-2,Fresh Sem NBB,MW,10:00:00,11:15:00,Anthony Martin,3.5,2.5,"('NBB','190\-2','Fresh Sem NBB','MW','10:00:00','11:15:00','Anthony Martin',3.5,2.5),"
2689,NBB,201\-1,Foundations of Behavior,TuTh,8:30:00,9:45:00,Elizabeth Lonsdorf,3.5,2.5,"('NBB','201\-1','Foundations of Behavior','TuTh','08:30:00','09:45:00','Elizabeth Lonsdorf',3.5,2.5),"
2690,NBB,280\-1,Introduction to Neuroethics,MW,11:30:00,12:45:00,Gillian Hue,3.5,2.5,"('NBB','280\-1','Introduction to Neuroethics','MW','11:30:00','12:45:00','Gillian Hue',3.5,2.5),"
2691,NBB,301\-1,Introduction To Neurobiology,TuTh,11:30:00,12:45:00,Dieter Jaeger,4,3,"('NBB','301\-1','Introduction To Neurobiology','TuTh','11:30:00','12:45:00','Dieter Jaeger',4.0,3.0),"
2692,NBB,301L\-1,Neurobiology Data Lab,TuTh,13:00:00,14:15:00,Astrid Prinz,3.9,3.8,"('NBB','301L\-1','Neurobiology Data Lab','TuTh','13:00:00','14:15:00','Astrid Prinz',3.9,3.8),"
2693,NBB,301\-2,Introduction To Neurobiology,MW,10:00:00,11:15:00,Anita Devineni,0,0,"('NBB','301\-2','Introduction To Neurobiology','MW','10:00:00','11:15:00','Anita Devineni',0.0,0.0),"
2694,NBB,302\-1,Behavioral Neuroscience,MW,14:30:00,15:45:00,Alex Grizzell,3.5,2.5,"('NBB','302\-1','Behavioral Neuroscience','MW','14:30:00','15:45:00','Alex Grizzell',3.5,2.5),"
2695,NBB,370\-1,Special Topics in NBB,MW,10:00:00,11:15:00,Alex Grizzell,3.5,2.5,"('NBB','370\-1','Special Topics in NBB','MW','10:00:00','11:15:00','Alex Grizzell',3.5,2.5),"
2696,NBB,370\-2,Special Topics in NBB,TuTh,13:00:00,14:15:00,Stephan Hamann,3.5,2.5,"('NBB','370\-2','Special Topics in NBB','TuTh','13:00:00','14:15:00','Stephan Hamann',3.5,2.5),"
2697,NBB,370\-3,Special Topics in NBB,MW,11:30:00,12:45:00,Hillary Rodman,3.6,3.4,"('NBB','370\-3','Special Topics in NBB','MW','11:30:00','12:45:00','Hillary Rodman',3.6,3.4),"
2698,NBB,381\-1,NeuroeconomicsDecisionMaking,MW,13:00:00,14:15:00,Gregory Berns,5,1,"('NBB','381\-1','NeuroeconomicsDecisionMaking','MW','13:00:00','14:15:00','Gregory Berns',5.0,1.0),"
2699,NBB,401W\-1,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Paul Lennard,1,4,"('NBB','401W\-1','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Paul Lennard',1.0,4.0),"
2700,NBB,401W\-2,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Robert Wyttenbach,3.3,2.5,"('NBB','401W\-2','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Robert Wyttenbach',3.3,2.5),"
2701,NBB,401W\-3,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Leah Roesch,4.2,3.3,"('NBB','401W\-3','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Leah Roesch',4.2,3.3),"
2702,NBB,401W\-4,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Keith Easterling,3.5,2.5,"('NBB','401W\-4','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Keith Easterling',3.5,2.5),"
2703,NBB,401W\-5,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Gillian Hue,3.5,2.5,"('NBB','401W\-5','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Gillian Hue',3.5,2.5),"
2704,NBB,401W\-6,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Not Listed,3.5,2.5,"('NBB','401W\-6','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Not Listed',3.5,2.5),"
2705,NBB,401W\-7,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Not Listed,3.5,2.5,"('NBB','401W\-7','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Not Listed',3.5,2.5),"
2706,NBB,401W\-8,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Not Listed,3.5,2.5,"('NBB','401W\-8','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Not Listed',3.5,2.5),"
2707,NBB,401W\-9,Perspectives in Neuroscience  Behavior,TuTh,14:30:00,15:45:00,Not Listed,3.5,2.5,"('NBB','401W\-9','Perspectives in Neuroscience  Behavior','TuTh','14:30:00','15:45:00','Not Listed',3.5,2.5),"
2708,NBB,404W\-1,Roots of Modern Neuroscience,W,13:00:00,15:45:00,Paul Lennard,1,4,"('NBB','404W\-1','Roots of Modern Neuroscience','W','13:00:00','15:45:00','Paul Lennard',1.0,4.0),"
2709,NBB,460\-1,Building Brains,TuTh,11:30:00,12:45:00,Patrick Cafferty,3.8,3.5,"('NBB','460\-1','Building Brains','TuTh','11:30:00','12:45:00','Patrick Cafferty',3.8,3.5),"
2710,MDP,500\-1,Introductory Field Seminar,W,14:30:00,17:30:00,Hilary King,3,3,"('MDP','500\-1','Introductory Field Seminar','W','14:30:00','17:30:00','Hilary King',3.0,3.0),"
2711,MDP,506\-1,Research Methods I,Tu,12:30:00,15:30:00,Carrie Furman,3.5,2.5,"('MDP','506\-1','Research Methods I','Tu','12:30:00','15:30:00','Carrie Furman',3.5,2.5),"
2712,BMI,500\-1,Introduction to Ethical Data Science and Informatics,W,9:00:00,11:30:00,Gari Clifford,3.5,2.5,"('BMI','500\-1','Introduction to Ethical Data Science and Informatics','W','09:00:00','11:30:00','Gari Clifford',3.5,2.5),"
2713,BMI,550\-1,Applied Biomedical Natural Language,TuTh,17:30:00,18:45:00,Abeed Sarker,3.5,2.5,"('BMI','550\-1','Applied Biomedical Natural Language','TuTh','17:30:00','18:45:00','Abeed Sarker',3.5,2.5),"
2714,BMI,585\-1,Topics in Biomedical Informatics,TuTh,10:00:00,11:15:00,Tony Pan,3.5,2.5,"('BMI','585\-1','Topics in Biomedical Informatics','TuTh','10:00:00','11:15:00','Tony Pan',3.5,2.5),"
2715,RLR,700\-1,Topics in Religion,Th,14:30:00,17:15:00,Scott Kugle,5,4,"('RLR','700\-1','Topics in Religion','Th','14:30:00','17:15:00','Scott Kugle',5.0,4.0),"
2716,RLR,700\-2,Topics in Religion,W,14:30:00,17:15:00,Vincent Cornell,4.3,2.4,"('RLR','700\-2','Topics in Religion','W','14:30:00','17:15:00','Vincent Cornell',4.3,2.4),"
2717,RLR,700\-3,Topics in Religion,Th,14:30:00,17:30:00,Thomas Rogers,4.4,3.3,"('RLR','700\-3','Topics in Religion','Th','14:30:00','17:30:00','Thomas Rogers',4.4,3.3),"
2718,RLR,700\-4,Topics in Religion,W,9:00:00,12:00:00,Steffen Loesel,3.5,2.5,"('RLR','700\-4','Topics in Religion','W','09:00:00','12:00:00','Steffen Loesel',3.5,2.5),"
2719,RLR,700\-5,Topics in Religion,Tu,13:00:00,16:00:00,Jehu Hanciles,1,4,"('RLR','700\-5','Topics in Religion','Tu','13:00:00','16:00:00','Jehu Hanciles',1.0,4.0),"
2720,RLR,700\-6,Topics in Religion,Tu,13:00:00,16:00:00,Wei Wu,3.5,2.5,"('RLR','700\-6','Topics in Religion','Tu','13:00:00','16:00:00','Wei Wu',3.5,2.5),"
2721,RLR,700\-7,Topics in Religion,W,13:00:00,16:00:00,Helen Kim,3.5,2.5,"('RLR','700\-7','Topics in Religion','W','13:00:00','16:00:00','Helen Kim',3.5,2.5),"
2722,RLR,700\-8,Topics in Religion,W,9:00:00,12:00:00,Elizabeth Bounds,3.5,2.5,"('RLR','700\-8','Topics in Religion','W','09:00:00','12:00:00','Elizabeth Bounds',3.5,2.5),"
2723,RLR,700\-9,Topics in Religion,Th,10:00:00,13:00:00,Dianne Stewart,3.5,2.5,"('RLR','700\-9','Topics in Religion','Th','10:00:00','13:00:00','Dianne Stewart',3.5,2.5),"
2724,RLHT,712R\-1,Theology Of Augustine,Th,13:00:00,16:00:00,Anthony Briggman,3.5,2.5,"('RLHT','712R\-1','Theology Of Augustine','Th','13:00:00','16:00:00','Anthony Briggman',3.5,2.5),"
2725,PHIL,100\-1,Basic Problems in Philosophy,MWF,10:00:00,10:50:00,Teelin Lucero,1,3,"('PHIL','100\-1','Basic Problems in Philosophy','MWF','10:00:00','10:50:00','Teelin Lucero',1.0,3.0),"
2726,PHIL,100\-2,Basic Problems in Philosophy,TuTh,14:30:00,15:45:00,George Yancy,4.7,1.3,"('PHIL','100\-2','Basic Problems in Philosophy','TuTh','14:30:00','15:45:00','George Yancy',4.7,1.3),"
2727,PHIL,110\-1,Introduction to Logic,TuWThF,10:00:00,10:50:00,Not Listed,3.5,2.5,"('PHIL','110\-1','Introduction to Logic','TuWThF','10:00:00','10:50:00','Not Listed',3.5,2.5),"
2728,PHIL,110\-2,Introduction to Logic,TuWThF,11:30:00,12:20:00,Not Listed,3.5,2.5,"('PHIL','110\-2','Introduction to Logic','TuWThF','11:30:00','12:20:00','Not Listed',3.5,2.5),"
2729,PHIL,111\-1,Existentialism  European Philosophy,MW,11:30:00,12:45:00,Axelle Karera,3.5,2.5,"('PHIL','111\-1','Existentialism  European Philosophy','MW','11:30:00','12:45:00','Axelle Karera',3.5,2.5),"
2730,PHIL,115\-1,Introduction to Ethics,MWF,8:30:00,9:20:00,Not Listed,3.5,2.5,"('PHIL','115\-1','Introduction to Ethics','MWF','08:30:00','09:20:00','Not Listed',3.5,2.5),"
2731,PHIL,115\-2,Introduction to Ethics,TuThF,10:00:00,10:50:00,Scholastique Iradukunda,3.5,2.5,"('PHIL','115\-2','Introduction to Ethics','TuThF','10:00:00','10:50:00','Scholastique Iradukunda',3.5,2.5),"
2732,PHIL,116\-1,Intro to Bioethics,MW,16:00:00,17:15:00,Ju Zhang,3.5,2.5,"('PHIL','116\-1','Intro to Bioethics','MW','16:00:00','17:15:00','Ju Zhang',3.5,2.5),"
2733,PHIL,117\-1,NatureEnvrnmntSustainability,MWF,10:00:00,10:50:00,Jason Cabitac,3.5,2.5,"('PHIL','117\-1','NatureEnvrnmntSustainability','MWF','10:00:00','10:50:00','Jason Cabitac',3.5,2.5),"
2734,PHIL,120\-1,Political Philosophy,MWF,11:30:00,12:20:00,Tirza BenEzzer,3.5,2.5,"('PHIL','120\-1','Political Philosophy','MWF','11:30:00','12:20:00','Tirza BenEzzer',3.5,2.5),"
2735,PHIL,124\-1,Philosophy of Race  Ethnicity,MWF,16:00:00,16:50:00,Morinade Stevenson,3.5,2.5,"('PHIL','124\-1','Philosophy of Race  Ethnicity','MWF','16:00:00','16:50:00','Morinade Stevenson',3.5,2.5),"
2736,PHIL,127\-1,Belief Knowledge  Truth,MWF,10:00:00,10:50:00,Noah Gounoue,3.5,2.5,"('PHIL','127\-1','Belief Knowledge  Truth','MWF','10:00:00','10:50:00','Noah Gounoue',3.5,2.5),"
2737,PHIL,128\-1,Metaphysics,MWF,16:00:00,16:50:00,Ana Ramirez,3.5,2.5,"('PHIL','128\-1','Metaphysics','MWF','16:00:00','16:50:00','Ana Ramirez',3.5,2.5),"
2738,PHIL,130\-1,Intro Philosophy  Literature,TuTh,10:00:00,11:15:00,Fay Alafouzou,3.5,2.5,"('PHIL','130\-1','Intro Philosophy  Literature','TuTh','10:00:00','11:15:00','Fay Alafouzou',3.5,2.5),"
2739,PHIL,185\-1,Special Topics,TuTh,13:00:00,14:15:00,Rylie Johnson,3.5,2.5,"('PHIL','185\-1','Special Topics','TuTh','13:00:00','14:15:00','Rylie Johnson',3.5,2.5),"
2740,PHIL,190\-1,Fresh Sem Philosophy,TuTh,10:00:00,11:15:00,Jeremy Bell,4.7,3.3,"('PHIL','190\-1','Fresh Sem Philosophy','TuTh','10:00:00','11:15:00','Jeremy Bell',4.7,3.3),"
2741,PHIL,200W\-1,Ancient Greek  Medieval Phil,TuTh,11:30:00,12:45:00,Erica Hughes,3.5,2.5,"('PHIL','200W\-1','Ancient Greek  Medieval Phil','TuTh','11:30:00','12:45:00','Erica Hughes',3.5,2.5),"
2742,PHIL,200W\-2,Ancient Greek  Medieval Phil,MW,10:00:00,11:15:00,Not Listed,3.5,2.5,"('PHIL','200W\-2','Ancient Greek  Medieval Phil','MW','10:00:00','11:15:00','Not Listed',3.5,2.5),"
2743,PHIL,202W\-1,Renaissance  Modern Philosophy,TuTh,8:30:00,9:45:00,Aminah HasanBirdwell,3.5,2.5,"('PHIL','202W\-1','Renaissance  Modern Philosophy','TuTh','08:30:00','09:45:00','Aminah HasanBirdwell',3.5,2.5),"
2744,PHIL,204W\-1,19th  20th Century Philosophy,TuTh,13:00:00,14:15:00,Andrew Mitchell,4.5,3.5,"('PHIL','204W\-1','19th  20th Century Philosophy','TuTh','13:00:00','14:15:00','Andrew Mitchell',4.5,3.5),"
2745,PHIL,204W\-2,19th  20th Century Philosophy,MW,13:00:00,14:15:00,Not Listed,3.5,2.5,"('PHIL','204W\-2','19th  20th Century Philosophy','MW','13:00:00','14:15:00','Not Listed',3.5,2.5),"
2746,PHIL,220W\-2,History of Political Philosophy,MW,11:30:00,12:45:00,Dilek Huseyinzadegan,3.5,2.5,"('PHIL','220W\-2','History of Political Philosophy','MW','11:30:00','12:45:00','Dilek Huseyinzadegan',3.5,2.5),"
2747,PHIL,300\-1,Metaphysics and Epistemology,MW,8:30:00,9:45:00,Not Listed,3.5,2.5,"('PHIL','300\-1','Metaphysics and Epistemology','MW','08:30:00','09:45:00','Not Listed',3.5,2.5),"
2748,PHIL,321\-1,Philosophy of Law,TuTh,16:00:00,17:15:00,Not Listed,3.5,2.5,"('PHIL','321\-1','Philosophy of Law','TuTh','16:00:00','17:15:00','Not Listed',3.5,2.5),"
2749,BUS,350\-1401,Data and Decision Analytics,TuTh,13:00:00,14:15:00,Anna Errore,3.5,2.5,"('BUS','350\-1401','Data and Decision Analytics','TuTh','13:00:00','14:15:00','Anna Errore',3.5,2.5),"
2750,BUS,350\-1402,Data and Decision Analytics,TuTh,14:30:00,15:45:00,Anna Errore,3.5,2.5,"('BUS','350\-1402','Data and Decision Analytics','TuTh','14:30:00','15:45:00','Anna Errore',3.5,2.5),"
2751,BUS,350\-1403,Data and Decision Analytics,TuTh,16:00:00,17:15:00,Anna Errore,3.5,2.5,"('BUS','350\-1403','Data and Decision Analytics','TuTh','16:00:00','17:15:00','Anna Errore',3.5,2.5),"
2752,BUS,350\-1404,Data and Decision Analytics,TuTh,10:00:00,11:15:00,Not Listed,3.5,2.5,"('BUS','350\-1404','Data and Decision Analytics','TuTh','10:00:00','11:15:00','Not Listed',3.5,2.5),"
2753,BUS,350\-1405,Data and Decision Analytics,MW,8:30:00,9:45:00,Not Listed,3.5,2.5,"('BUS','350\-1405','Data and Decision Analytics','MW','08:30:00','09:45:00','Not Listed',3.5,2.5),"
2754,BUS,350\-1406,Data and Decision Analytics,MW,8:30:00,9:45:00,Not Listed,3.5,2.5,"('BUS','350\-1406','Data and Decision Analytics','MW','08:30:00','09:45:00','Not Listed',3.5,2.5),"
2755,BUS,350\-1407,Data and Decision Analytics,MW,16:00:00,17:15:00,Not Listed,3.5,2.5,"('BUS','350\-1407','Data and Decision Analytics','MW','16:00:00','17:15:00','Not Listed',3.5,2.5),"
2756,BUS,365\-1101,Business Communication Strategy,MW,10:00:00,11:15:00,Not Listed,3.5,2.5,"('BUS','365\-1101','Business Communication Strategy','MW','10:00:00','11:15:00','Not Listed',3.5,2.5),"
2757,BUS,365\-1102,Business Communication Strategy,MW,11:30:00,12:45:00,Not Listed,3.5,2.5,"('BUS','365\-1102','Business Communication Strategy','MW','11:30:00','12:45:00','Not Listed',3.5,2.5),"
2758,BUS,365\-1103,Business Communication Strategy,MW,8:30:00,9:45:00,Molly Epstein,3.5,2.5,"('BUS','365\-1103','Business Communication Strategy','MW','08:30:00','09:45:00','Molly Epstein',3.5,2.5),"
2759,BUS,365\-1104,Business Communication Strategy,MW,10:00:00,11:15:00,Molly Epstein,3.5,2.5,"('BUS','365\-1104','Business Communication Strategy','MW','10:00:00','11:15:00','Molly Epstein',3.5,2.5),"
2760,BUS,365\-1105,Business Communication Strategy,MW,11:30:00,12:45:00,Molly Epstein,3.5,2.5,"('BUS','365\-1105','Business Communication Strategy','MW','11:30:00','12:45:00','Molly Epstein',3.5,2.5),"
2761,BUS,365\-1106,Business Communication Strategy,TuTh,10:00:00,11:15:00,Nikki Graves,0,0,"('BUS','365\-1106','Business Communication Strategy','TuTh','10:00:00','11:15:00','Nikki Graves',0.0,0.0),"
2762,BUS,365\-1107,Business Communication Strategy,TuTh,11:30:00,12:45:00,Nikki Graves,0,0,"('BUS','365\-1107','Business Communication Strategy','TuTh','11:30:00','12:45:00','Nikki Graves',0.0,0.0),"
2763,BUS,365\-1108,Business Communication Strategy,TuTh,14:30:00,15:45:00,Nikki Graves,0,0,"('BUS','365\-1108','Business Communication Strategy','TuTh','14:30:00','15:45:00','Nikki Graves',0.0,0.0),"
2764,BUS,365\-1110,Business Communication Strategy,TuTh,13:00:00,14:15:00,Not Listed,3.5,2.5,"('BUS','365\-1110','Business Communication Strategy','TuTh','13:00:00','14:15:00','Not Listed',3.5,2.5),"
2765,BUS,365\-1111,Business Communication Strategy,TuTh,8:30:00,9:45:00,Steve Savage,0,0,"('BUS','365\-1111','Business Communication Strategy','TuTh','08:30:00','09:45:00','Steve Savage',0.0,0.0),"
2766,BUS,380\-1101,Professional Development,F,10:00:00,11:15:00,Not Listed,3.5,2.5,"('BUS','380\-1101','Professional Development','F','10:00:00','11:15:00','Not Listed',3.5,2.5),"
2767,BUS,380\-1102,Professional Development,F,11:30:00,12:45:00,Not Listed,3.5,2.5,"('BUS','380\-1102','Professional Development','F','11:30:00','12:45:00','Not Listed',3.5,2.5),"
2768,BUS,380\-1103,Professional Development,F,13:00:00,14:15:00,Not Listed,3.5,2.5,"('BUS','380\-1103','Professional Development','F','13:00:00','14:15:00','Not Listed',3.5,2.5),"
2769,BUS,380\-1104,Professional Development,F,14:30:00,15:45:00,Not Listed,3.5,2.5,"('BUS','380\-1104','Professional Development','F','14:30:00','15:45:00','Not Listed',3.5,2.5),"
2770,BUS,500\-2101,Goizueta IMPACT,M,18:30:00,21:30:00,Not Listed,3.5,2.5,"('BUS','500\-2101','Goizueta IMPACT','M','18:30:00','21:30:00','Not Listed',3.5,2.5),"
2771,BUS,500\-2102,Goizueta IMPACT,Tu,18:30:00,21:30:00,Not Listed,3.5,2.5,"('BUS','500\-2102','Goizueta IMPACT','Tu','18:30:00','21:30:00','Not Listed',3.5,2.5),"
2772,BUS,591\-2101,Cornerstone,M,17:30:00,18:30:00,Ken Keen,3.5,2.5,"('BUS','591\-2101','Cornerstone','M','17:30:00','18:30:00','Ken Keen',3.5,2.5),"
2773,BUS,591\-3201,Cornerstone,M,16:30:00,18:00:00,Brian Mitchell,3.5,2.5,"('BUS','591\-3201','Cornerstone','M','16:30:00','18:00:00','Brian Mitchell',3.5,2.5),"
2774,CHN,101\-1,Elementary Chinese I,TuThF,8:30:00,9:45:00,Not Listed,3.5,2.5,"('CHN','101\-1','Elementary Chinese I','TuThF','08:30:00','09:45:00','Not Listed',3.5,2.5),"
2775,CHN,101\-2,Elementary Chinese I,TuThF,10:00:00,11:15:00,Not Listed,3.5,2.5,"('CHN','101\-2','Elementary Chinese I','TuThF','10:00:00','11:15:00','Not Listed',3.5,2.5),"
2776,CHN,101\-3,Elementary Chinese I,TuThF,11:30:00,12:45:00,HsuTe Cheng,3.5,2.5,"('CHN','101\-3','Elementary Chinese I','TuThF','11:30:00','12:45:00','HsuTe Cheng',3.5,2.5),"
2777,CHN,101\-4,Elementary Chinese I,TuThF,13:00:00,14:15:00,HsuTe Cheng,3.5,2.5,"('CHN','101\-4','Elementary Chinese I','TuThF','13:00:00','14:15:00','HsuTe Cheng',3.5,2.5),"
2778,CHN,103\-1,Elem Chinese For Heritage Speakers,MWF,14:30:00,15:45:00,Not Listed,3.5,2.5,"('CHN','103\-1','Elem Chinese For Heritage Speakers','MWF','14:30:00','15:45:00','Not Listed',3.5,2.5),"
2779,CHN,201\-1,Intermediate Chinese I,TuThF,8:30:00,9:45:00,Hong Li,5,3.3,"('CHN','201\-1','Intermediate Chinese I','TuThF','08:30:00','09:45:00','Hong Li',5.0,3.3),"
2780,CHN,201\-2,Intermediate Chinese I,TuThF,10:00:00,11:15:00,Hong Li,5,3.3,"('CHN','201\-2','Intermediate Chinese I','TuThF','10:00:00','11:15:00','Hong Li',5.0,3.3),"
2781,CHN,260\-1,East Asia 1500 to Present,MW,13:00:00,14:15:00,Hwisang Cho,3.5,2.5,"('CHN','260\-1','East Asia 1500 to Present','MW','13:00:00','14:15:00','Hwisang Cho',3.5,2.5),"
2782,CHN,271\-1,Modern China in Film  Fiction,MW,11:30:00,12:45:00,Guangchen Chen,3.5,2.5,"('CHN','271\-1','Modern China in Film  Fiction','MW','11:30:00','12:45:00','Guangchen Chen',3.5,2.5),"
2783,CHN,272W\-1,Literature in Early  Imperial China,TuTh,10:00:00,11:15:00,Maria Sibau,4.7,3.2,"('CHN','272W\-1','Literature in Early  Imperial China','TuTh','10:00:00','11:15:00','Maria Sibau',4.7,3.2),"
2784,CHN,278\-1,Revolutions and Republics China in the 20th and 21st Centuries,MW,14:30:00,15:45:00,Cui Zhou,3.5,2.5,"('CHN','278\-1','Revolutions and Republics China in the 20th and 21st Centuries','MW','14:30:00','15:45:00','Cui Zhou',3.5,2.5),"
2785,CHN,301\-1,Advanced Chinese I OralWrit Comm,TuThF,13:00:00,13:50:00,Not Listed,3.5,2.5,"('CHN','301\-1','Advanced Chinese I OralWrit Comm','TuThF','13:00:00','13:50:00','Not Listed',3.5,2.5),"
2786,CHN,303W\-1,Advanced Chinese for Heritage Speakers,MW,16:00:00,17:15:00,Not Listed,3.5,2.5,"('CHN','303W\-1','Advanced Chinese for Heritage Speakers','MW','16:00:00','17:15:00','Not Listed',3.5,2.5),"
2787,CHN,319\-1,Chinese Drama,TuTh,13:00:00,14:15:00,Maria Sibau,4.7,3.2,"('CHN','319\-1','Chinese Drama','TuTh','13:00:00','14:15:00','Maria Sibau',4.7,3.2),"
2788,CHN,375W\-1,Topics in Chinese Studies,TuTh,14:30:00,15:45:00,Keren Wang,3.5,2.5,"('CHN','375W\-1','Topics in Chinese Studies','TuTh','14:30:00','15:45:00','Keren Wang',3.5,2.5),"
2789,CHN,394W\-1,Screening China,MW,13:00:00,14:15:00,Cui Zhou,3.5,2.5,"('CHN','394W\-1','Screening China','MW','13:00:00','14:15:00','Cui Zhou',3.5,2.5),"
2790,CHN,401W\-1,Advanced Readings in Modern Chn I,TuTh,10:00:00,11:15:00,HsuTe Cheng,3.5,2.5,"('CHN','401W\-1','Advanced Readings in Modern Chn I','TuTh','10:00:00','11:15:00','HsuTe Cheng',3.5,2.5),"
2791,ENVS,120\-1,Living in the Anthropocene,MW,13:00:00,14:15:00,Shaunna Donaher,3.5,2.5,"('ENVS','120\-1','Living in the Anthropocene','MW','13:00:00','14:15:00','Shaunna Donaher',3.5,2.5),"
2792,ENVS,130\-1,Environmental Sciences,TuTh,10:00:00,11:15:00,Lance Gunderson,3.5,2.3,"('ENVS','130\-1','Environmental Sciences','TuTh','10:00:00','11:15:00','Lance Gunderson',3.5,2.3),"
2793,ENVS,131\-2,Introduction to ENVS Field Studies,W,8:30:00,11:15:00,Carolyn Keogh,3.5,2.5,"('ENVS','131\-2','Introduction to ENVS Field Studies','W','08:30:00','11:15:00','Carolyn Keogh',3.5,2.5),"
2794,ENVS,131\-4,Introduction to ENVS Field Studies,Th,8:30:00,11:15:00,Carolyn Keogh,3.5,2.5,"('ENVS','131\-4','Introduction to ENVS Field Studies','Th','08:30:00','11:15:00','Carolyn Keogh',3.5,2.5),"
2795,ENVS,131\-5,Introduction to ENVS Field Studies,F,8:30:00,11:15:00,Carolyn Keogh,3.5,2.5,"('ENVS','131\-5','Introduction to ENVS Field Studies','F','08:30:00','11:15:00','Carolyn Keogh',3.5,2.5),"
2796,ENVS,190\-1,Fresh SemEnvironmentl Studies,MW,11:30:00,12:45:00,Shaunna Donaher,3.5,2.5,"('ENVS','190\-1','Fresh SemEnvironmentl Studies','MW','11:30:00','12:45:00','Shaunna Donaher',3.5,2.5),"
2797,ENVS,190\-2,Fresh SemEnvironmentl Studies,MW,10:00:00,11:15:00,Anthony Martin,3.5,2.5,"('ENVS','190\-2','Fresh SemEnvironmentl Studies','MW','10:00:00','11:15:00','Anthony Martin',3.5,2.5),"
2798,ENVS,190\-3,Fresh SemEnvironmentl Studies,W,13:00:00,15:45:00,Tiphanie Yanique,5,4,"('ENVS','190\-3','Fresh SemEnvironmentl Studies','W','13:00:00','15:45:00','Tiphanie Yanique',5.0,4.0),"
2799,ENVS,210\-1,Environmental Epidemiology,TuTh,13:00:00,14:15:00,Julie Clennon,3.5,2.5,"('ENVS','210\-1','Environmental Epidemiology','TuTh','13:00:00','14:15:00','Julie Clennon',3.5,2.5),"
2800,ENVS,222\-1,Evolution of the Earth with Lab,MW,13:00:00,14:15:00,Anthony Martin,3.5,2.5,"('ENVS','222\-1','Evolution of the Earth with Lab','MW','13:00:00','14:15:00','Anthony Martin',3.5,2.5),"
2801,ENVS,222\-2,Evolution of the Earth with Lab,W,14:30:00,17:30:00,Anthony Martin,3.5,2.5,"('ENVS','222\-2','Evolution of the Earth with Lab','W','14:30:00','17:30:00','Anthony Martin',3.5,2.5),"
2802,ENVS,227\-1,Environmental Policy,TuTh,14:30:00,15:45:00,Lance Gunderson,3.5,2.3,"('ENVS','227\-1','Environmental Policy','TuTh','14:30:00','15:45:00','Lance Gunderson',3.5,2.3),"
2803,ENVS,247\-1,Ecology,MW,11:30:00,12:45:00,Miguel Reyes,3.5,2.5,"('ENVS','247\-1','Ecology','MW','11:30:00','12:45:00','Miguel Reyes',3.5,2.5),"
2804,ENVS,247LW\-1,Ecology Laboratory,TuTh,14:30:00,17:30:00,Christopher Beck,3.5,2.5,"('ENVS','247LW\-1','Ecology Laboratory','TuTh','14:30:00','17:30:00','Christopher Beck',3.5,2.5),"
2805,ENVS,250\-1,Fundamentals of Cartography and GIS,TuTh,10:00:00,11:15:00,Julie Clennon,3.5,2.5,"('ENVS','250\-1','Fundamentals of Cartography and GIS','TuTh','10:00:00','11:15:00','Julie Clennon',3.5,2.5),"
