id,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
1026,PHIL,405,Topics 20th Century Philosophy,MW,14:30:00,15:45:00,A. Karera,3,2.4,"('PHIL',405,'Topics 20th Century Philosophy','MW','14:30:00','15:45:00','A. Karera',3.0,2.4),"
1027,PHIL,405,Topics 20th Century Philosophy: Heidegger's Being and Time,TTh,14:30:00,15:45:00,A. Mitchell,4.5,3.5,"('PHIL',405,'Topics 20th Century Philosophy: Heidegger's Being and Time','TTh','14:30:00','15:45:00','A. Mitchell',4.5,3.5),"
1028,PHIL,411,Phenomenology,MW,10:00:00,11:15:00,/Estrada,3,2.4,"('PHIL',411,'Phenomenology','MW','10:00:00','11:15:00','/Estrada',3.0,2.4),"
1029,PHIL,420,Social & Political Philosophy,MW,16:00:00,17:15:00,D. Marriott,3,2.4,"('PHIL',420,'Social & Political Philosophy','MW','16:00:00','17:15:00','D. Marriott',3.0,2.4),"
1030,PHIL,488,Capstone Seminar,TTh,14:30:00,15:45:00,C. Willett,3,2.4,"('PHIL',488,'Capstone Seminar','TTh','14:30:00','15:45:00','C. Willett',3.0,2.4),"
1031,PHIL,501,Topics in Ancient Philosophy,M,13:00:00,15:45:00,Staff,3,2.4,"('PHIL',501,'Topics in Ancient Philosophy','M','13:00:00','15:45:00','Staff',3.0,2.4),"
1032,PHIL,525,Topics in Modern Philosophy: Kant'sMetaphysics&Epistemology,W,13:00:00,15:45:00,D. Huseyinzadegan,3,2.4,"('PHIL',525,'Topics in Modern Philosophy: Kant'sMetaphysics&Epistemology','W','13:00:00','15:45:00','D. Huseyinzadegan',3.0,2.4),"
1033,PHIL,571,Political Philosphy Seminar,T,16:15:00,19:00:00,G. Yancy,4.7,1.3,"('PHIL',571,'Political Philosphy Seminar','T','16:15:00','19:00:00','G. Yancy',4.7,1.3),"
1034,PHIL,700,"Research Methods, Teaching, Philosophy & Professional Development",W,11:00:00,12:15:00,N. McAfee,3.8,2.7,"('PHIL',700,'Research Methods, Teaching, Philosophy & Professional Development','W','11:00:00','12:15:00','N. McAfee',3.8,2.7),"
1035,PHIL,777,Philosophy And Pedagogy,T,11:30:00,12:45:00,C. Willett,3,2.4,"('PHIL',777,'Philosophy And Pedagogy','T','11:30:00','12:45:00','C. Willett',3.0,2.4),"
1036,PHIL,789,Topics In Philosophy: Foucault,Th,13:00:00,15:45:00,L. Huffer,4.9,3.2,"('PHIL',789,'Topics In Philosophy: Foucault','Th','13:00:00','15:45:00','L. Huffer',4.9,3.2),"
1037,PHIL,789,Topics In Philosophy,M,16:15:00,19:00:00,N. McAfee,3.8,2.7,"('PHIL',789,'Topics In Philosophy','M','16:15:00','19:00:00','N. McAfee',3.8,2.7),"
1038,PHIL,789,"Topics In Philosophy: Power,Ident.,Logics Legibility",W,13:00:00,15:45:00,F. Sheth,3.3,4.3,"('PHIL',789,'Topics In Philosophy: Power,Ident.,Logics Legibility','W','13:00:00','15:45:00','F. Sheth',3.3,4.3),"
1039,PHIL,789,Topics In Philosophy,M,13:00:00,16:00:00,G. Bennington,3,2.4,"('PHIL',789,'Topics In Philosophy','M','13:00:00','16:00:00','G. Bennington',3.0,2.4),"
1040,PHIL,789,Topics In Philosophy: Benjamin驴s Arcades Project,W,16:00:00,19:00:00,E. Goodstein,3.6,3.7,"('PHIL',789,'Topics In Philosophy: Benjamin驴s Arcades Project','W','16:00:00','19:00:00','E. Goodstein',3.6,3.7),"
1041,PHYS,115,Intro Astronomy,TTh,13:00:00,14:15:00,T. Bing,4.7,3.7,"('PHYS',115,'Intro Astronomy','TTh','13:00:00','14:15:00','T. Bing',4.7,3.7),"
1042,PHYS,190,Fresh Sem: Physics: From Energy to Info. & Life,TTh,11:30:00,12:45:00,L. Finzi,1.3,4.1,"('PHYS',190,'Fresh Sem: Physics: From Energy to Info. & Life','TTh','11:30:00','12:45:00','L. Finzi',1.3,4.1),"
1043,PHYS,190,Fresh Sem: Physics: Collective BehaviorLiving Sys.,TTh,13:00:00,14:15:00,J. Rieser,3,2.4,"('PHYS',190,'Fresh Sem: Physics: Collective BehaviorLiving Sys.','TTh','13:00:00','14:15:00','J. Rieser',3.0,2.4),"
1044,PHYS,220,Introduction to Mathematical Methods for Scientists and Engineers,TTh,13:00:00,14:15:00,K. Berland,3,2.4,"('PHYS',220,'Introduction to Mathematical Methods for Scientists and Engineers','TTh','13:00:00','14:15:00','K. Berland',3.0,2.4),"
1045,PHYS,234,Digit Electr/Microprocessor W/Lab,TTh,14:30:00,15:45:00,J. Brody,4.2,2.1,"('PHYS',234,'Digit Electr/Microprocessor W/Lab','TTh','14:30:00','15:45:00','J. Brody',4.2,2.1),"
1046,PHYS,361,Classical Mechanics,TTh,11:30:00,12:45:00,S. Urazhdin,4.8,3.3,"('PHYS',361,'Classical Mechanics','TTh','11:30:00','12:45:00','S. Urazhdin',4.8,3.3),"
1047,PHYS,380,Special Topics in Physics: General Relativity,TTh,10:00:00,11:15:00,E. Bonning,4.7,3.1,"('PHYS',380,'Special Topics in Physics: General Relativity','TTh','10:00:00','11:15:00','E. Bonning',4.7,3.1),"
1048,PHYS,380,Special Topics in Physics: 50 Years Theoretical Biophysic,MW,10:00:00,11:15:00,I. Nemenman,3,2.4,"('PHYS',380,'Special Topics in Physics: 50 Years Theoretical Biophysic','MW','10:00:00','11:15:00','I. Nemenman',3.0,2.4),"
1049,PHYS,421,Thermodynamics and Statistical Physics,MW,11:30:00,12:45:00,W. Benalcazar,3,2.4,"('PHYS',421,'Thermodynamics and Statistical Physics','MW','11:30:00','12:45:00','W. Benalcazar',3.0,2.4),"
1050,PHYS,444,Advanced Undergraduate Laboratory,MW,14:30:00,17:15:00,J. Brody,4.2,2.1,"('PHYS',444,'Advanced Undergraduate Laboratory','MW','14:30:00','17:15:00','J. Brody',4.2,2.1),"
1051,PHYS,501,Quantum Mechanics,MW,10:00:00,11:15:00,L. Santos,4.9,3,"('PHYS',501,'Quantum Mechanics','MW','10:00:00','11:15:00','L. Santos',4.9,3.0),"
1052,PHYS,502,Mathematical Methods I,TTh,10:00:00,11:15:00,D. Weissman,3,2.4,"('PHYS',502,'Mathematical Methods I','TTh','10:00:00','11:15:00','D. Weissman',3.0,2.4),"
1053,PHYS,528,Continuum Mechanics,TTh,11:30:00,12:45:00,J. Burton,3,2.4,"('PHYS',528,'Continuum Mechanics','TTh','11:30:00','12:45:00','J. Burton',3.0,2.4),"
1054,PHYS,544,Advanced Laboratory,MW,14:30:00,17:15:00,J. Brody,4.2,2.1,"('PHYS',544,'Advanced Laboratory','MW','14:30:00','17:15:00','J. Brody',4.2,2.1),"
1055,PHYS,556,Single Molecule Biophysics,MW,13:00:00,14:15:00,S. Shekhar,4.2,3.1,"('PHYS',556,'Single Molecule Biophysics','MW','13:00:00','14:15:00','S. Shekhar',4.2,3.1),"
1056,PHYS,590,Seminar Teaching College Physics,W,8:30:00,9:45:00,T. Bing,4.7,3.7,"('PHYS',590,'Seminar Teaching College Physics','W','08:30:00','09:45:00','T. Bing',4.7,3.7),"
1057,PHYS,590,Seminar Teaching College Physics II,W,8:30:00,9:45:00,T. Bing,4.7,3.7,"('PHYS',590,'Seminar Teaching College Physics II','W','08:30:00','09:45:00','T. Bing',4.7,3.7),"
1058,POLS,100,National Politics/United States,MW,14:30:00,15:45:00,A. Bolton,4.8,3.7,"('POLS',100,'National Politics/United States','MW','14:30:00','15:45:00','A. Bolton',4.8,3.7),"
1059,POLS,110,Introduction to International Politics,TTh,13:00:00,14:15:00,E. Reinhardt,3.4,3.2,"('POLS',110,'Introduction to International Politics','TTh','13:00:00','14:15:00','E. Reinhardt',3.4,3.2),"
1060,POLS,111,Principles of Political Science,MW,10:00:00,11:15:00,D. Jung,4.6,3.4,"('POLS',111,'Principles of Political Science','MW','10:00:00','11:15:00','D. Jung',4.6,3.4),"
1061,POLS,150,Foundations of American Democracy,TTh,11:30:00,12:45:00,Staff,3,2.4,"('POLS',150,'Foundations of American Democracy','TTh','11:30:00','12:45:00','Staff',3.0,2.4),"
1062,POLS,190,Fresh Sem: Poli Sci: Modeling Politics,TTh,17:30:00,18:45:00,C. Brown,3,3.2,"('POLS',190,'Fresh Sem: Poli Sci: Modeling Politics','TTh','17:30:00','18:45:00','C. Brown',3.0,3.2),"
1063,POLS,190,Fresh Sem: Poli Sci: The Pacific War,MW,10:00:00,11:15:00,D. Reiter,4.4,3.2,"('POLS',190,'Fresh Sem: Poli Sci: The Pacific War','MW','10:00:00','11:15:00','D. Reiter',4.4,3.2),"
1064,POLS,190,Fresh Sem: Poli Sci: Comparative Political Inquiry,MW,14:30:00,15:45:00,T. Lancaster,4.3,3.8,"('POLS',190,'Fresh Sem: Poli Sci: Comparative Political Inquiry','MW','14:30:00','15:45:00','T. Lancaster',4.3,3.8),"
1065,POLS,190,Fresh Sem: Poli Sci: Atlanta Politics and Pol. Life,MW,16:00:00,17:15:00,K. Crabtree,3,2.4,"('POLS',190,'Fresh Sem: Poli Sci: Atlanta Politics and Pol. Life','MW','16:00:00','17:15:00','K. Crabtree',3.0,2.4),"
1066,POLS,201,Classical Political Thought,MW,16:00:00,17:15:00,Staff,3,2.4,"('POLS',201,'Classical Political Thought','MW','16:00:00','17:15:00','Staff',3.0,2.4),"
1067,POLS,202,Modern Political Thought,TTh,13:00:00,14:15:00,P. Wilkin,3,2.4,"('POLS',202,'Modern Political Thought','TTh','13:00:00','14:15:00','P. Wilkin',3.0,2.4),"
1068,POLS,227,Environmental Policy,TTh,14:30:00,15:45:00,L. Gunderson,3.5,2.3,"('POLS',227,'Environmental Policy','TTh','14:30:00','15:45:00','L. Gunderson',3.5,2.3),"
1069,POLS,285,Spec Topics: Political Science: US-Isreal Relations,MW,11:30:00,12:45:00,G. Levin,3,2.4,"('POLS',285,'Spec Topics: Political Science: US-Isreal Relations','MW','11:30:00','12:45:00','G. Levin',3.0,2.4),"
1070,POLS,300,Social Choice and Elections,MW,10:00:00,11:15:00,E. Penn,3,2.4,"('POLS',300,'Social Choice and Elections','MW','10:00:00','11:15:00','E. Penn',3.0,2.4),"
1071,POLS,310,Research: Statistical Modeling,TTh,16:00:00,17:15:00,C. Brown,3,3.2,"('POLS',310,'Research: Statistical Modeling','TTh','16:00:00','17:15:00','C. Brown',3.0,3.2),"
1072,POLS,320,Political Violence,TTh,13:00:00,14:15:00,E. Gade,5,3.7,"('POLS',320,'Political Violence','TTh','13:00:00','14:15:00','E. Gade',5.0,3.7),"
1073,POLS,321,Comparative Political Economy,MW,13:00:00,14:15:00,T. Lancaster,4.3,3.8,"('POLS',321,'Comparative Political Economy','MW','13:00:00','14:15:00','T. Lancaster',4.3,3.8),"
1074,POLS,340,Race and Extralegal Violence,TTh,16:00:00,17:15:00,K. Crabtree,3,2.4,"('POLS',340,'Race and Extralegal Violence','TTh','16:00:00','17:15:00','K. Crabtree',3.0,2.4),"
1075,POLS,346,African American Politics,MW,17:30:00,18:45:00,A. Gillespie,3,3.8,"('POLS',346,'African American Politics','MW','17:30:00','18:45:00','A. Gillespie',3.0,3.8),"
1076,POLS,347,Latino Politics in the U.S.,MW,13:00:00,14:15:00,B. Fraga,3,2.4,"('POLS',347,'Latino Politics in the U.S.','MW','13:00:00','14:15:00','B. Fraga',3.0,2.4),"
1077,POLS,352,Constitutional Law,MW,10:00:00,11:15:00,S. Del Visco,3,2.4,"('POLS',352,'Constitutional Law','MW','10:00:00','11:15:00','S. Del Visco',3.0,2.4),"
1078,POLS,353,Civil Liberties,TTh,11:30:00,12:45:00,D. Thurman,3,2.4,"('POLS',353,'Civil Liberties','TTh','11:30:00','12:45:00','D. Thurman',3.0,2.4),"
1079,POLS,360,Public Policy,TTh,10:00:00,11:15:00,Peskowitz/Yeung,4.8,3.5,"('POLS',360,'Public Policy','TTh','10:00:00','11:15:00','Peskowitz/Yeung',4.8,3.5),"
1080,POLS,368,Urban Public Policy,TTh,16:00:00,17:15:00,M. Owens,3,2.4,"('POLS',368,'Urban Public Policy','TTh','16:00:00','17:15:00','M. Owens',3.0,2.4),"
1081,POLS,370,Community Building and Social Change I - Principles and Perspectives,MW,11:30:00,12:45:00,M. Rich,3,3.7,"('POLS',370,'Community Building and Social Change I - Principles and Perspectives','MW','11:30:00','12:45:00','M. Rich',3.0,3.7),"
1082,POLS,385,Special Topics: Political Science: Islam and Politics,TTh,11:30:00,12:45:00,C. Freer,3.5,3,"('POLS',385,'Special Topics: Political Science: Islam and Politics','TTh','11:30:00','12:45:00','C. Freer',3.5,3.0),"
1083,POLS,385,Special Topics: Political Science: Contentious Politics,TTh,14:30:00,15:45:00,C. Freer,3.5,3,"('POLS',385,'Special Topics: Political Science: Contentious Politics','TTh','14:30:00','15:45:00','C. Freer',3.5,3.0),"
1084,POLS,385,"Special Topics: Political Science: Technology,Society,Governance",W,16:00:00,18:45:00,H. Semetko,2.3,2,"('POLS',385,'Special Topics: Political Science: Technology,Society,Governance','W','16:00:00','18:45:00','H. Semetko',2.3,2.0),"
1085,POLS,385,Special Topics: Political Science: Algorithms in Social Science,MW,10:00:00,11:15:00,J. Patty,3,2.4,"('POLS',385,'Special Topics: Political Science: Algorithms in Social Science','MW','10:00:00','11:15:00','J. Patty',3.0,2.4),"
1086,POLS,394,Research Topics in Political Science: Education as Social Policy,M,13:00:00,15:45:00,Staff,3,2.4,"('POLS',394,'Research Topics in Political Science: Education as Social Policy','M','13:00:00','15:45:00','Staff',3.0,2.4),"
1087,POLS,394,Research Topics in Political Science: Authoritarian Politics,TTh,13:00:00,14:15:00,Paine/He,3,2.4,"('POLS',394,'Research Topics in Political Science: Authoritarian Politics','TTh','13:00:00','14:15:00','Paine/He',3.0,2.4),"
1088,POLS,394,Research Topics in Political Science: Contemp. Chinese Politics,MW,16:00:00,17:15:00,Y. Liu,3,2.4,"('POLS',394,'Research Topics in Political Science: Contemp. Chinese Politics','MW','16:00:00','17:15:00','Y. Liu',3.0,2.4),"
1089,POLS,394,Research Topics in Political Science: Imagining Democracy,T,13:00:00,15:45:00,Fraga/Anderson,3,2.4,"('POLS',394,'Research Topics in Political Science: Imagining Democracy','T','13:00:00','15:45:00','Fraga/Anderson',3.0,2.4),"
1090,POLS,494,Research Topics Seminar in Political Science: Civilians in Conflict,MW,17:30:00,18:45:00,J. Sun,5,4,"('POLS',494,'Research Topics Seminar in Political Science: Civilians in Conflict','MW','17:30:00','18:45:00','J. Sun',5.0,4.0),"
1091,POLS,494,Research Topics Seminar in Political Science: Evidence-Based Policymaking,TTh,13:00:00,14:15:00,M. Gunning,2,3,"('POLS',494,'Research Topics Seminar in Political Science: Evidence-Based Policymaking','TTh','13:00:00','14:15:00','M. Gunning',2.0,3.0),"
1092,POLS,494,Research Topics Seminar in Political Sciences: Elections in Developing World,M,8:30:00,11:15:00,Rueda Robayo/Kovo,3,2.4,"('POLS',494,'Research Topics Seminar in Political Sciences: Elections in Developing World','M','08:30:00','11:15:00','Rueda Robayo/Kovo',3.0,2.4),"
1093,POLS,494,"Research Topics Seminar in Political Sciences: Gender, Race, & Pol. Rep.",MW,14:30:00,15:45:00,B. Reingold,1.8,2.8,"('POLS',494,'Research Topics Seminar in Political Sciences: Gender, Race, & Pol. Rep.','MW','14:30:00','15:45:00','B. Reingold',1.8,2.8),"
1094,POLS,495,Research: Honors Tutorial,TTh,8:30:00,9:45:00,R. Sexton,3,2.4,"('POLS',495,'Research: Honors Tutorial','TTh','08:30:00','09:45:00','R. Sexton',3.0,2.4),"
1095,POLS,507,Research Design & Data Collection,T,13:00:00,15:45:00,T. Clark,3,3.5,"('POLS',507,'Research Design & Data Collection','T','13:00:00','15:45:00','T. Clark',3.0,3.5),"
1096,POLS,508,Mathematical Tools for Politicial Scientists,MW,13:00:00,14:15:00,E. Penn,3,2.4,"('POLS',508,'Mathematical Tools for Politicial Scientists','MW','13:00:00','14:15:00','E. Penn',3.0,2.4),"
1097,POLS,514,Advanced Game Theory,MW,11:30:00,12:45:00,J. Patty,3,2.4,"('POLS',514,'Advanced Game Theory','MW','11:30:00','12:45:00','J. Patty',3.0,2.4),"
1098,POLS,520,Comparative Government & Politics,F,13:00:00,15:45:00,Rueda Robayo/Bueno,2.8,3.5,"('POLS',520,'Comparative Government & Politics','F','13:00:00','15:45:00','Rueda Robayo/Bueno',2.8,3.5),"
1099,POLS,570,Empirical Methods 2,M,14:30:00,17:30:00,A. Glynn,3,2.4,"('POLS',570,'Empirical Methods 2','M','14:30:00','17:30:00','A. Glynn',3.0,2.4),"
1100,POLS,585,Variable Topics Seminar: Interdisc.Human Rights Perspec,T,13:00:00,15:45:00,Davis III/Queen,3,2.4,"('POLS',585,'Variable Topics Seminar: Interdisc.Human Rights Perspec','T','13:00:00','15:45:00','Davis III/Queen',3.0,2.4),"
1101,POLS,585,Variable Topics Seminar: Political Econ. of Development,W,14:30:00,17:30:00,R. Sexton,3,2.4,"('POLS',585,'Variable Topics Seminar: Political Econ. of Development','W','14:30:00','17:30:00','R. Sexton',3.0,2.4),"
1102,POLS,585,Variable Topics Seminar: Algorithms in Social Science,MW,10:00:00,11:15:00,J. Patty,3,2.4,"('POLS',585,'Variable Topics Seminar: Algorithms in Social Science','MW','10:00:00','11:15:00','J. Patty',3.0,2.4),"
1103,POLS,585,Variable Topics Seminar: Civilians in Conflict,MW,17:30:00,18:45:00,J. Sun,5,4,"('POLS',585,'Variable Topics Seminar: Civilians in Conflict','MW','17:30:00','18:45:00','J. Sun',5.0,4.0),"
1104,POLS,795,Teaching Political Science,Th,14:30:00,15:45:00,E. Reinhardt,3.4,3.2,"('POLS',795,'Teaching Political Science','Th','14:30:00','15:45:00','E. Reinhardt',3.4,3.2),"
1105,PORT,101,Elementary Portuguese I,MWF,10:00:00,11:15:00,M. Ribeiro,3,2.4,"('PORT',101,'Elementary Portuguese I','MWF','10:00:00','11:15:00','M. Ribeiro',3.0,2.4),"
1106,PORT,190,Freshman Seminar,TTh,13:00:00,14:15:00,Staff,3,2.4,"('PORT',190,'Freshman Seminar','TTh','13:00:00','14:15:00','Staff',3.0,2.4),"
1107,PORT,201,Intermediate Portuguese I,MW,13:00:00,14:15:00,M. Ribeiro,3,2.4,"('PORT',201,'Intermediate Portuguese I','MW','13:00:00','14:15:00','M. Ribeiro',3.0,2.4),"
1108,PORT,202,Intermediate Portuguese II,TTh,14:30:00,15:45:00,K. Ostrom,3,2.4,"('PORT',202,'Intermediate Portuguese II','TTh','14:30:00','15:45:00','K. Ostrom',3.0,2.4),"
1109,PORT,285,Inter.Topics Luso-Afro-Braz.St: Media in the Lusophone World,Th,16:00:00,17:15:00,A. Teixeira,3,2.4,"('PORT',285,'Inter.Topics Luso-Afro-Braz.St: Media in the Lusophone World','Th','16:00:00','17:15:00','A. Teixeira',3.0,2.4),"
1110,PORT,385,Topics: Luso-Afro-Braz Studies: Racism in the Asian Diaspora,W,16:00:00,18:45:00,Staff,3,2.4,"('PORT',385,'Topics: Luso-Afro-Braz Studies: Racism in the Asian Diaspora','W','16:00:00','18:45:00','Staff',3.0,2.4),"
1111,PORT,385,Topics: Luso-Afro-Braz Studies: Brazilian Life Narratives,MW,11:30:00,12:45:00,M. Ribeiro,3,2.4,"('PORT',385,'Topics: Luso-Afro-Braz Studies: Brazilian Life Narratives','MW','11:30:00','12:45:00','M. Ribeiro',3.0,2.4),"
1112,PSYC,180,Research in College Drug Use,MW,11:30:00,12:45:00,P. Palmer,3,2.4,"('PSYC',180,'Research in College Drug Use','MW','11:30:00','12:45:00','P. Palmer',3.0,2.4),"
1113,PSYC,190,Fresh Sem: Psychology: Explrng Mind/Brain Thru Case S,W,14:30:00,17:15:00,S. Hamann,3,2.4,"('PSYC',190,'Fresh Sem: Psychology: Explrng Mind/Brain Thru Case S','W','14:30:00','17:15:00','S. Hamann',3.0,2.4),"
1114,PSYC,190,Fresh Sem: Psychology: World of Sound Everyday Life,T,13:00:00,15:45:00,L. Nygaard,3,3.7,"('PSYC',190,'Fresh Sem: Psychology: World of Sound Everyday Life','T','13:00:00','15:45:00','L. Nygaard',3.0,3.7),"
1115,PSYC,190,Fresh Sem: Psychology: States of Consciousness,W,10:00:00,12:30:00,P. Rochat,4.2,3.7,"('PSYC',190,'Fresh Sem: Psychology: States of Consciousness','W','10:00:00','12:30:00','P. Rochat',4.2,3.7),"
1116,PSYC,205,Child Development,MW,8:30:00,9:45:00,E. Kim,3,2.4,"('PSYC',205,'Child Development','MW','08:30:00','09:45:00','E. Kim',3.0,2.4),"
1117,PSYC,207,Brain & Behavior,TTh,13:00:00,14:15:00,A. Cohen,1,5,"('PSYC',207,'Brain & Behavior','TTh','13:00:00','14:15:00','A. Cohen',1.0,5.0),"
1118,PSYC,209,Perception and Action,TTh,14:30:00,15:45:00,P. Moon,4.4,2.7,"('PSYC',209,'Perception and Action','TTh','14:30:00','15:45:00','P. Moon',4.4,2.7),"
1119,PSYC,210,Adult Psychopathology,TTh,13:00:00,14:15:00,E. Walker,2.9,3.2,"('PSYC',210,'Adult Psychopathology','TTh','13:00:00','14:15:00','E. Walker',2.9,3.2),"
1120,PSYC,211,Childhood Psychopathology,MW,11:30:00,12:45:00,E. Johnson,3,2.4,"('PSYC',211,'Childhood Psychopathology','MW','11:30:00','12:45:00','E. Johnson',3.0,2.4),"
1121,PSYC,212,Social Psychology,MW,10:00:00,11:15:00,J. Barber,3,2.4,"('PSYC',212,'Social Psychology','MW','10:00:00','11:15:00','J. Barber',3.0,2.4),"
1122,PSYC,215,Cognition,MW,14:30:00,15:45:00,P. Kragel,3.7,3.2,"('PSYC',215,'Cognition','MW','14:30:00','15:45:00','P. Kragel',3.7,3.2),"
1123,PSYC,302,Human Learning & Memory,TTh,13:00:00,14:15:00,S. Hamann,3,2.4,"('PSYC',302,'Human Learning & Memory','TTh','13:00:00','14:15:00','S. Hamann',3.0,2.4),"
1124,PSYC,309,Brain and Language,TTh,14:30:00,15:45:00,B. Yamasaki,3,5,"('PSYC',309,'Brain and Language','TTh','14:30:00','15:45:00','B. Yamasaki',3.0,5.0),"
1125,PSYC,310,Cognitive Development,TTh,14:30:00,15:45:00,S. Lourenco,3,2.4,"('PSYC',310,'Cognitive Development','TTh','14:30:00','15:45:00','S. Lourenco',3.0,2.4),"
1126,PSYC,317,Psycholinguistics,MW,13:00:00,14:15:00,Y. Kim,3.5,3.2,"('PSYC',317,'Psycholinguistics','MW','13:00:00','14:15:00','Y. Kim',3.5,3.2),"
1127,PSYC,320,Animal Behavior,TTh,14:30:00,15:45:00,H. Gouzoules,3.1,3.2,"('PSYC',320,'Animal Behavior','TTh','14:30:00','15:45:00','H. Gouzoules',3.1,3.2),"
1128,PSYC,324,"Sleep & Dreaming, Brain & Mind",MW,11:30:00,12:45:00,H. Rodman,3.6,3.4,"('PSYC',324,'Sleep & Dreaming, Brain & Mind','MW','11:30:00','12:45:00','H. Rodman',3.6,3.4),"
1129,PSYC,325,Primate Social Psychology,TTh,10:00:00,11:15:00,B. Wilson,5,2,"('PSYC',325,'Primate Social Psychology','TTh','10:00:00','11:15:00','B. Wilson',5.0,2.0),"
1130,PSYC,353,Behavioral Neuroscience,MW,14:30:00,15:45:00,J. Grizzell,3,2.4,"('PSYC',353,'Behavioral Neuroscience','MW','14:30:00','15:45:00','J. Grizzell',3.0,2.4),"
1131,PSYC,381,Neuroeconomics:Decision-Making,MW,13:00:00,14:15:00,G. Berns,5,1,"('PSYC',381,'Neuroeconomics:Decision-Making','MW','13:00:00','14:15:00','G. Berns',5.0,1.0),"
1132,PSYC,385,Special Topics in Psychology: Psychology of Prejudice,TTh,10:00:00,11:15:00,J. Barber,3,2.4,"('PSYC',385,'Special Topics in Psychology: Psychology of Prejudice','TTh','10:00:00','11:15:00','J. Barber',3.0,2.4),"
1133,PSYC,385,Special Topics in Psychology: Inclusion in Groups,TTh,11:30:00,12:45:00,D. Ren,3,2.4,"('PSYC',385,'Special Topics in Psychology: Inclusion in Groups','TTh','11:30:00','12:45:00','D. Ren',3.0,2.4),"
1134,PSYC,385,Special Topics in Psychology: Mental Health Disparities,TTh,8:30:00,9:45:00,E. Respress,3,2.4,"('PSYC',385,'Special Topics in Psychology: Mental Health Disparities','TTh','08:30:00','09:45:00','E. Respress',3.0,2.4),"
1135,PSYC,385,Special Topics in Psychology: Social Development,TTh,13:00:00,14:15:00,S. Botto,4.8,2.2,"('PSYC',385,'Special Topics in Psychology: Social Development','TTh','13:00:00','14:15:00','S. Botto',4.8,2.2),"
1136,PSYC,430,Advanced Statistics and Research Methods,MW,10:00:00,11:15:00,Y. Cheong,3.3,1.5,"('PSYC',430,'Advanced Statistics and Research Methods','MW','10:00:00','11:15:00','Y. Cheong',3.3,1.5),"
1137,PSYC,474,Sem: Developmental Psychology,TTh,10:00:00,11:15:00,S. Botto,4.8,2.2,"('PSYC',474,'Sem: Developmental Psychology','TTh','10:00:00','11:15:00','S. Botto',4.8,2.2),"
1138,PSYC,495,Honors Program,W,13:00:00,15:45:00,P. Bauer,3,2.4,"('PSYC',495,'Honors Program','W','13:00:00','15:45:00','P. Bauer',3.0,2.4),"
1139,PSYC,542,Research Methods in Clinical Psychology,M,10:00:00,12:30:00,P. Brennan,3,2.4,"('PSYC',542,'Research Methods in Clinical Psychology','M','10:00:00','12:30:00','P. Brennan',3.0,2.4),"
1140,PSYC,544,Developmental Theory & Methods,W,16:00:00,18:45:00,Lourenco/Rochat,4.2,3.7,"('PSYC',544,'Developmental Theory & Methods','W','16:00:00','18:45:00','Lourenco/Rochat',4.2,3.7),"
1141,PSYC,548,Assessment I(Psychometrics),TTh,10:00:00,11:15:00,A. Abramowitz,2.3,2.8,"('PSYC',548,'Assessment I(Psychometrics)','TTh','10:00:00','11:15:00','A. Abramowitz',2.3,2.8),"
1142,PSYC,562,Statistics I Design & Analysis,TTh,13:00:00,14:15:00,P. Wolff,4.4,2.6,"('PSYC',562,'Statistics I Design & Analysis','TTh','13:00:00','14:15:00','P. Wolff',4.4,2.6),"
1143,PSYC,770,Topic Seminars: Psych: Statistical Graphics,M,10:00:00,12:30:00,I. Waldman,3,2.4,"('PSYC',770,'Topic Seminars: Psych: Statistical Graphics','M','10:00:00','12:30:00','I. Waldman',3.0,2.4),"
1144,PSYC,777,Research Seminar A,Th,16:00:00,17:30:00,A. Tasimi,5,2.5,"('PSYC',777,'Research Seminar A','Th','16:00:00','17:30:00','A. Tasimi',5.0,2.5),"
1145,PSYC,778,Research Seminar B,T,16:00:00,17:30:00,M. Treadway,4.7,3.3,"('PSYC',778,'Research Seminar B','T','16:00:00','17:30:00','M. Treadway',4.7,3.3),"
1146,PT,698,Special Topics in Practical Theology,MTWThF,8:30:00,12:30:00,Staff,3,2.4,"('PT',698,'Special Topics in Practical Theology','MTWThF','08:30:00','12:30:00','Staff',3.0,2.4),"
1147,QTM,150,Introduction to Statistical Computing I,TTh,16:00:00,16:50:00,Staff,3,2.4,"('QTM',150,'Introduction to Statistical Computing I','TTh','16:00:00','16:50:00','Staff',3.0,2.4),"
1148,QTM,151,Introduction to Statistical Computing II,MW,16:00:00,16:50:00,J. Estrada,3,2.4,"('QTM',151,'Introduction to Statistical Computing II','MW','16:00:00','16:50:00','J. Estrada',3.0,2.4),"
1149,QTM,185,Applied Topics in QTM: Data Science for Social Good,F,13:00:00,13:50:00,N. Silverblatt,5,1,"('QTM',185,'Applied Topics in QTM: Data Science for Social Good','F','13:00:00','13:50:00','N. Silverblatt',5.0,1.0),"
1150,QTM,190,First-Year Seminar in QTM: Data Science for Beginners,MW,14:30:00,15:45:00,R. Franzosi,3.4,2.2,"('QTM',190,'First-Year Seminar in QTM: Data Science for Beginners','MW','14:30:00','15:45:00','R. Franzosi',3.4,2.2),"
